formula,score,activation_mean,activation_std,radioactive_mean,radioactive_std,transmuted_mean,transmuted_std,thermal_mean,thermal_std,ductility_mean,ductility_std
Fe0.381329-Al0.618671,0.9304405571816102,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4148424103691603,0.037559375999895624,0.9838599757684803,0.0455246180167817
Al0.596502-Fe0.403498,0.9300657746679173,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4144158535623535,0.03723618296249106,0.9837518000199197,0.04566275090026247
Al0.863808-Cu0.136192,0.9285541335577383,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4302285585585585,0.03572354390549419,0.9517194336994302,0.038484529493434
W0.303823-Cu0.355666-Nb0.34051,0.9264234475762755,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.6349338145645644,0.1453263665968508,0.7589706152618969,0.105672020112948
Fe0.679262-Cu0.320738,0.9237005683552693,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.516085013011763,0.08793557471506257,0.8708959169439027,0.07034815907645714
Cu0.31557-Fe0.68443,0.9236064621571131,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.516085013011763,0.08793557471506257,0.8704941172393031,0.06998072501494834
Cu0.31123-Fe0.68877,0.9236064621571131,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.516085013011763,0.08793557471506257,0.8704941172393031,0.06998072501494834
Al0.9426-Mo0.0574,0.9211855373137172,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4286813606106105,0.0398157060530029,0.9453159212502138,0.039727393899270554
Fe0.401362-Ti0.386486-Cu0.212151,0.9209837318112271,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5052426451451452,0.07201637075018898,0.8687507243185977,0.06544633776358855
Fe0.732525-Cu0.267475,0.9202133326776418,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.512738763011763,0.08625023767206139,0.8691769516119227,0.0706440748155567
Fe0.496497-Cu0.253111-Al0.250391,0.9197530839557472,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5052086629104129,0.08729911597891392,0.8834799503331888,0.07525759116730228
Cr0.01064-V0.060945-Al0.804755-Cu0.12366,0.9180300185465915,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.42423356331331324,0.03295360819398484,0.9474965166145617,0.047741637803705446
Cu0.248658-Fe0.455454-Al0.295888,0.9159058471513746,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5050377915390415,0.08709205607331455,0.88179305270086,0.08216793604975435
Mn0.185715-Al0.388696-Cu0.174235-Fe0.251354,0.9118919281234101,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.46629174073824076,0.08773960576681569,0.9417602865659157,0.09432742042194603
Al0.95881-Ta0.04119,0.911853723977269,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.42477183508508504,0.037514431153734276,0.9290425649252521,0.03215173521978477
Al0.752191-Fe0.112957-Cu0.012458-Cr0.122395,0.9118054751821789,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.41707324549549546,0.031831798224076904,0.9490004836375114,0.050570041628979434
Fe0.098465-Al0.901535,0.9111175204351362,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.42000385085085085,0.04230893307811383,0.9394462242326486,0.034075266584804954
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Al1.0,0.9100269204264543,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4207551576576576,0.04109183283449326,0.9329301641905038,0.029935217102228233
Mo0.310553-Al0.689447,0.908438134203164,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.43049793593468594,0.0403703773886909,0.9439211635904315,0.07303638832946195
Ti0.162057-Al0.837943,0.908359011909379,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4234291724224224,0.042938535892244764,0.9283520739748096,0.031407683234344716
Ti0.145241-Mo0.261441-Al0.593318,0.9082386799440849,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.42219750321075317,0.04407893341519036,0.9524101701995014,0.06388400423541599
Ti0.259569-Al0.646262-W0.094169,0.9078054469723098,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.42339911036036026,0.04672316664804062,0.9532880999340627,0.06634336412046167
W0.097556-Cu0.234016-Al0.43104-Mo0.237388,0.907287029040238,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.507172761011011,0.0866579999582287,0.8910672709765435,0.1228640461681383
Nb0.223825-Cu0.352836-Ti0.423339,0.9058454082465132,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5362874436936937,0.08460545950904541,0.8098178714225025,0.07215457530660849
Ti0.175228-Al0.824772,0.9037622144727799,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4180935588088088,0.04144060006273849,0.9276893788281229,0.03139843930468781
Mo0.330631-Al0.669369,0.903529014248001,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.43049793593468594,0.0403703773886909,0.939726316203903,0.07901691713757623
Ti0.188225-Al0.811775,0.9025995037239891,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4180935588088088,0.04144060006273849,0.9269128014814407,0.03314035015664192
Cu0.241523-Fe0.637137-Mo0.081154-Ta0.040186,0.9020003330899256,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5057544011499011,0.08633071609872336,0.8570812132329734,0.08223767360057258
Cu0.272902-W0.235706-Mo0.491392,0.9017412680237902,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5717839515484516,0.0579113926658576,0.7240769982344275,0.06036482559769643
V0.219674-Al0.642353-Fe0.137973,0.9002397899355157,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.3980983275775775,0.038677489875266736,0.9565132423761489,0.04121413588708899
Cu0.001667-Mn0.224898-Al0.773435,0.89818832036079,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4140098035535536,0.037978720409544635,0.9278374896876818,0.03982877120287073
Cu0.312856-Fe0.367437-V0.023246-Al0.296461,0.897455875312706,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5100416048548548,0.08350657522865308,0.8450243960278737,0.087983941442188
Nb0.391441-Fe0.051568-Si0.201533-Cu0.355458,0.8972356163772908,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.6106533838838839,0.1466354381540866,0.7595604878528818,0.12358636640812001
Fe0.363889-Cu0.34095-W0.035338-Al0.259824,0.8970773307273856,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5221876456456457,0.09539206868272102,0.8423891531831262,0.10042053696357929
Al0.908544-Ta0.091456,0.8966623386200414,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.41643337562562566,0.038649650873953535,0.9188580746436622,0.03495670968646606
Al0.781272-Mn0.218728,0.894928156041031,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4128704224224224,0.043408233080115086,0.9276346198442128,0.0396817570214491
Nb0.158334-Mn0.083174-Cu0.157257-Al0.601234,0.893335725927718,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.41198502732577724,0.04462683578520248,0.9421241489009904,0.06218638421735868
Al0.802079-Nb0.197921,0.8912757766702918,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.40870302127127134,0.03421041741027857,0.9165712110409566,0.032038755323159404
Al0.593182-V0.331438-W0.07538,0.890671153286655,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.40657204984829987,0.04560165256489735,0.9568962631637535,0.07785197111014212
Nb0.082429-Fe0.539745-Al0.377826,0.8870149301617751,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.399554632048382,0.049897249629642176,0.961922433505864,0.07444699732094744
V0.395435-Al0.268472-Cu0.336093,0.8860985442896525,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5192309684684685,0.09057982712537775,0.8138546085407239,0.083225404003003
Al0.776874-V0.223126,0.8860547378861993,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.40293070245245244,0.04282559716357907,0.9275269020996251,0.039921991775750044
Nb0.270799-Al0.729201,0.8853862472746842,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4083021784284284,0.044012407932613164,0.921069922136953,0.04280675853744188
Cu0.225422-Fe0.505956-W0.018616-Ta0.250005,0.8851673829425036,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5053794909047409,0.08843241292208177,0.8346428951914949,0.08771732703194067
Mo0.243696-Fe0.301513-Al0.454791,0.8844536762271025,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4103312990465491,0.04832338052656731,0.9526511390842236,0.0927645603741192
Mo0.324767-W0.328017-Cu0.347216,0.8833847943548112,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5785634273226773,0.07072767245165623,0.7013964546580026,0.07467273511171554
Cu0.186065-Al0.069345-Fe0.601516-V0.143074,0.8822194927887063,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4746742499937501,0.10031285554703302,0.8763687441693514,0.07670859120853776
Al0.537888-Ti0.462112,0.8821460621665539,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4028074637137136,0.04496311819401384,0.9237463475912914,0.04160804111976635
Fe0.329457-Cu0.302688-Mo0.367854,0.8819970116761738,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5206416692099193,0.08195846972487707,0.7945959697652941,0.07638671144232004
Al0.558714-Ti0.441286,0.8808058686250643,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4034164637137137,0.0460008714691967,0.9230041179598564,0.04417767725115488
Al0.551888-Ti0.448112,0.8807268384061658,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4033544637137137,0.04596410962290095,0.9229275794556068,0.044157706888322344
Al0.638255-Mn0.293792-Mo0.067953,0.8806990623614553,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.40758655705705704,0.04038045361147839,0.9190818475915852,0.053564415238011254
Mo0.462248-Al0.537752,0.8773647779682272,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.4195475918418418,0.049421333162650564,0.927575782652999,0.09251247752779602
Cu0.335105-Fe0.180399-Mo0.484496,0.8764914057636521,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5336102577422577,0.08736879621207397,0.7688099841010103,0.07524074543776291
Al0.488083-W0.511917,0.8745289462755925,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.46938416567541563,0.030713310602390825,0.8728042105292398,0.1482850122595447
W0.161833-V0.043089-Si0.425849-Cu0.36923,0.8744681399526542,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.6275297015484516,0.13681468419315396,0.7129193752653095,0.15833585729456262
Cu0.311781-V0.327847-W0.360371,0.8742931432343214,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.542667685064935,0.07937390245768314,0.7357326837329842,0.05949455643946542
Cu0.27216-Fe0.413455-Cr0.215714-Nb0.098671,0.8738211577954044,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.49937255229980226,0.08963436649671196,0.8312122148898733,0.0962193040115141
Al0.623632-V0.376368,0.8737989356606936,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.3941459411911912,0.040992751890524474,0.9259832672536872,0.050313177505824584
Cu0.339385-W0.660615,0.8735456216426559,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5803804273226774,0.07105024818069366,0.6924688709708569,0.0896449656323476
Al0.496383-Mo0.503617,0.8733869166677142,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.41962989864864864,0.049012831742855784,0.9225258793729499,0.09547596759411546
Al0.608605-Nb0.143182-Ti0.150108-Mn0.098104,0.87272486051698,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.39808600250250253,0.04132585297859859,0.9157720994250586,0.04621365048454213
W0.170738-Cu0.260764-Mo0.294418-Fe0.27408,0.8725065715672962,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5274761046453547,0.07236522377666131,0.7647947139852227,0.08038165372235213
V0.4408-Al0.539398-Si0.019802,0.8716540318054272,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.3917020915915916,0.03661026112412301,0.9290962822467281,0.05922878880085409
Mo0.085188-Si0.069819-Al0.654658-Ti0.190334,0.8713920013042575,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.42179976751751747,0.042378178829075706,0.9182880001097463,0.10562329497668607
W0.0219-Al0.528281-Ti0.449818,0.8710792224898279,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.39699301751751753,0.03869281029160011,0.91992526193695,0.05673131579104148
Nb0.375091-Cu0.208718-Fe0.416191,0.8708123250892135,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.48923416791791796,0.10115987224018043,0.8434917047689532,0.08782374999290309
Fe0.043057-Al0.604301-Mn0.352643,0.8705789610028571,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.3912055853328353,0.04282804404970337,0.9251817155510325,0.04870969375595372
V0.41725-Al0.58275,0.8701494894513861,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.3926047615115115,0.04065257437343129,0.9244506714032483,0.054010422491248995
Cu0.321974-V0.678026,0.8701348613933441,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5136241683771684,0.08803136532027052,0.786717043069514,0.07236142463664122
Cu0.318672-V0.681328,0.8701348613933441,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5136241683771684,0.08803136532027052,0.786717043069514,0.07236142463664122
Nb0.318722-Al0.681278,0.8699643072642094,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.40484986086086094,0.05223293090843005,0.9140407058479941,0.05482954662734702
Al0.055846-V0.611737-Cu0.332417,0.8698107341910404,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.5106636683771684,0.08604604317376913,0.7940512930218643,0.07949731471742719
Al0.417786-Fe0.281517-Cr0.300697,0.8696834768060078,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.3988130899650899,0.03955593897536597,0.9480631248588949,0.10565950870678098
Nb0.32344-Al0.67656,0.8689986861877146,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,5.968401699443916e-12,6.911793223632278e-13,0.40484986086086094,0.05223293090843005,0.9130843678785632,0.055809092364437374
