formula,score,activation_mean_x,activation_std_x,thermal_mean_x,thermal_std_x,ductility_mean_x,ductility_std_x,activation_mean_y,activation_std_y,thermal_mean_y,thermal_std_y,ductility_mean_y,ductility_std_y,reason,experiment,raw
Cr0.325307-Al0.51169-Ta0.163003,-0.1198898963407124,1.3796415900900902,0.23094123302119413,0.3777525735735736,0.06652589276622498,0.8802647392452488,0.10313562933764027,,,,,,,,,
Mo0.720071-Fe0.207099-Nb0.072829,-0.1200671757609765,1.3391324436859438,0.30456400930872624,0.4483039287214287,0.04464933470619982,0.7537275139691562,0.08153104043554847,,,,,,,,,
Si0.153878-Ti0.846122,-0.12024274995316903,1.178497159159159,0.13372026811341503,0.3114058420920921,0.05920257096845744,0.7126059004482929,0.10951029244195808,,,,,,,,,
Mo0.418254-Nb0.445072-Si0.136674,-0.12043915318201198,1.1741668664463665,0.14411689940518693,0.3329551488576489,0.05197562704923646,0.6371818097980158,0.04867685645779045,,,,,,,,,
Fe0.049057-Ti0.950943,-0.12121526987869577,1.2734018879043878,0.20668611226468042,0.3173550810810811,0.05684851268282446,0.8147094972498254,0.06551389619982362,,,,,,,,,
Ta0.40321-Si0.032467-Mo0.243665-W0.320659,-0.12227938529210508,1.2690843226223227,0.1325107245042111,0.41467021947921945,0.04990468187082164,0.5907342354037506,0.038765919855615456,,,,,,,,,
Mo0.345339-Si0.471952-V0.182709,-0.12231431268543096,1.1682503482278483,0.12223382071885644,0.3707493546518547,0.05800877767586509,0.5749812430854995,0.06982557357200558,,,,,,,,,
Mn0.034093-Si0.279306-Ta0.227969-Mo0.458632,-0.12257771498265299,1.2049648273673275,0.13089490110990026,0.36018779625504627,0.05765209005746617,0.626191654909192,0.06016007917591701,,,,,,,,,
Fe0.638326-Al0.361674,-0.12271836189838226,1.4562432309122306,0.28493150484863966,0.40022554420304424,0.04442945181360993,0.9294854933999601,0.08780581627214964,,,,,,,,,
Mn0.255346-Ti0.744654,-0.12322329214334303,1.2668504964964964,0.1803507663288462,0.30476390015015015,0.05371593915171134,0.804349407091114,0.06595866610756425,,,,,,,,,
Al0.209964-Si0.428982-Cr0.034663-Mo0.326391,-0.12446583511975798,1.1713775466065468,0.15501613630477812,0.37665393452518453,0.05401189431733084,0.6158246695368986,0.11627859425447883,,,,,,,,,
Fe0.323355-W0.676645,-0.12601314811571884,1.3730431574431574,0.30876381525394514,0.5124247092907092,0.05137667662956457,0.7103938127109108,0.11387395721151324,,,,,,,,,
Al0.341729-Fe0.658271,-0.1260784858833849,1.4519753475288473,0.2869831723469871,0.4003912942030442,0.04439256508687099,0.9201085639032743,0.08690071379309434,,,,,,,,,
Nb0.258791-Mo0.052813-Ti0.688396,-0.1264764721711658,1.2798932697697696,0.16185527810939618,0.30382229925804927,0.05111688086860058,0.789799823638792,0.051679025584062066,,,,,,,,,
Mo0.365133-Nb0.471298-Si0.163569,-0.12671902811837782,1.1864966857256858,0.1351102444953165,0.33124814885764886,0.05055567066473684,0.6323502541872196,0.04522034275790203,,,,,,,,,
Al0.196718-W0.435296-Ta0.367986,-0.12689868532541748,1.2144982036432037,0.15655986260988683,0.3734832268722269,0.053779913869693004,0.6332324196508533,0.07534552130794882,,,,,,,,,
W0.390159-Fe0.609841,-0.12746334208770607,1.4420952463722465,0.3217981424713372,0.476551217032967,0.043457332458060174,0.8296137424047154,0.10692086266274703,,,,,,,,,
Fe0.071387-Ti0.928613,-0.12759597014355306,1.280314037053537,0.21347343442381286,0.31819040140140137,0.05721045872822559,0.8120218541350016,0.06179616098219403,,,,,,,,,
Mo0.604515-Fe0.395485,-0.12782151358708352,1.4089368745098745,0.3351131326118604,0.45750310253085247,0.03826158301900063,0.8208045432649499,0.09336255216387904,,,,,,,,,
Mo0.372978-V0.25903-Si0.367992,-0.12863492130307996,1.1736871315311317,0.12708059357344928,0.36704681281031276,0.057438023089593414,0.5779895436127609,0.06937763354030482,,,,,,,,,
Ti0.029158-Al0.204411-Mo0.365626-V0.400805,-0.12890253223228582,1.2915366203601206,0.17635308382942388,0.34867576981201975,0.04954755309659508,0.7592465167054524,0.08244102024973765,,,,,,,,,
Cu0.008381-Al0.333603-V0.658016,-0.12948020124979145,1.3450517979177976,0.17502567921982765,0.3608422647647647,0.059058860270374464,0.8045315258192524,0.09073065120717912,,,,,,,,,
Nb0.502355-Ti0.497645,-0.1296554813992778,1.2402826877076878,0.16036262538592452,0.2859513478478478,0.04069396727298864,0.7577773319538719,0.04271460986621498,,,,,,,,,
V0.038844-Nb0.490917-Si0.053589-W0.41665,-0.13009272227255797,1.2555168143138145,0.14293366800959148,0.38031936205586203,0.0553869784312887,0.6258002079445224,0.038054814312266344,,,,,,,,,
W0.220162-Al0.155412-Si0.296973-Nb0.327453,-0.13030758334530784,1.1860285971370972,0.14832462296934135,0.3474400195680197,0.05720823752108769,0.6402766907795023,0.08334828236449268,,,,,,,,,
V0.213339-W0.477693-Nb0.000355-Mn0.308613,-0.13054793794988306,1.3585960897625897,0.12829621973723893,0.42234062462537453,0.03564962930675496,0.6348040245976592,0.02700230349041064,,,,,,,,,
W0.291337-Fe0.708663,-0.13111268433699289,1.4409287763422765,0.324201302455859,0.46395518506493505,0.04686338289602228,0.8389974161351492,0.09771915157601396,,,,,,,,,
Nb0.251554-Al0.323741-Ti0.424705,-0.13201481837512224,1.2606690655655657,0.19313262708232556,0.33088049424424426,0.06737908109221173,0.775108231280208,0.08566519838478152,,,,,,,,,
Fe0.683538-W0.316462,-0.13206872073774414,1.4420607563622563,0.3231557481050185,0.46774863661338656,0.04684096444648068,0.8353470153829182,0.10253891020397404,,,,,,,,,
W0.37444-Fe0.494353-Ti0.131207,-0.1320902246087773,1.4453400848600848,0.30335215101787744,0.4625966036463536,0.04896967389404664,0.8348210651639222,0.10296756527007055,,,,,,,,,
W0.025514-Cu0.451837-Al0.522649,-0.13216367321451514,2.0082713178178175,0.22468901917257866,0.6968129999999999,0.08103682592500769,0.9732721792388632,0.040013880070269785,,,,,,,,,
Nb0.518734-Ti0.481266,-0.1322374338574632,1.245148410930911,0.15821555219967195,0.28575309784784786,0.04077105764233057,0.7571262999230643,0.042518278447543204,,,,,,,,,
Cr0.236196-Al0.354901-Si0.408902,-0.13401624364074652,1.2235914530939531,0.21045728951665435,0.39410202740252737,0.048889869559490026,0.6884558005748778,0.15971953290279542,,,,,,,,,
Fe0.295901-W0.36088-Al0.343219,-0.13416188850658847,1.3626158331658331,0.28220259793462726,0.42609499007149004,0.03674983726232053,0.7980017722360205,0.12824492233565707,,,,,,,,,
V0.304742-Si0.342787-Mo0.352471,-0.13484369943209656,1.1800968382378383,0.13160552145374288,0.35447270945570947,0.053162411319663545,0.6007522707299657,0.08088806082037238,,,,,,,,,
W0.236121-Cr0.173678-Mo0.264522-Nb0.32568,-0.1361275924287197,1.3082570453860456,0.19335370586617026,0.39290356070606075,0.03460114080035572,0.6681625400719696,0.036255388022795966,,,,,,,,,
Fe0.485413-Mo0.514587,-0.136543921287603,1.4381246338021338,0.3407171118871993,0.4554113525308525,0.03800101161805037,0.8414524289852178,0.09230891568280188,,,,,,,,,
Mo0.390943-Ti0.164319-Mn0.10192-Si0.342818,-0.13714660217674948,1.18657605007005,0.15659846029547775,0.36166476647151646,0.04940513825249261,0.6083747979846065,0.0833067533266504,,,,,,,,,
Mn0.208322-Ta0.209108-Mo0.48622-Cu0.096351,-0.13732738303997172,1.3476178893893893,0.16280953153626107,0.38281034709459705,0.03746926442680559,0.7082375463356612,0.045292428019113866,,,,,,,,,
Si0.213486-Ti0.602906-V0.183607,-0.1383261454984107,1.2093937173572176,0.13207888317162883,0.3078880297797798,0.05258677344199688,0.7073724093936817,0.10086581219160184,,,,,,,,,
Ta0.293542-Ti0.148714-W0.363681-V0.194063,-0.1390624600611356,1.278745144744145,0.12807157239438388,0.3797220248280248,0.04231998027054439,0.6176503733718515,0.03999699629252647,,,,,,,,,
V0.122003-Si0.877997,-0.13943601738872508,1.1328123374973376,0.09810946419171473,0.35250819118369114,0.04506701473064365,0.5451136366003958,0.11700894336734673,,,,,,,,,
Ta0.105962-Mn0.387385-Mo0.506653,-0.13955275682128,1.3132132283692286,0.1670147976661174,0.36844894414919416,0.04053516256780775,0.6958402122733085,0.04428253201108145,,,,,,,,,
V0.553787-W0.422426-Ta0.023787,-0.13964326103328917,1.3137674212004213,0.16939362460605814,0.3909641132496132,0.04742070112619484,0.6697965650699166,0.04600679746684257,,,,,,,,,
Ti0.21333-Mo0.287494-Nb0.220029-V0.279146,-0.13971037819383167,1.3128497674672674,0.14021206348908538,0.34023058674058676,0.03946104887798459,0.7234304169698672,0.05099262753772906,,,,,,,,,
Fe0.437626-Mo0.562374,-0.13979013384880176,1.4283789996514995,0.3363100607883692,0.4559428525308525,0.04051261839235898,0.8246967243770493,0.093000660724019,,,,,,,,,
Cu0.424079-Al0.418345-Fe0.157576,-0.13991197035176198,2.0013359764929763,0.22308229340553384,0.6924812577577577,0.08123421676866704,0.9621583015405392,0.04477973323150347,,,,,,,,,
Cu0.459943-Al0.540057,-0.14000163414154188,2.047598815315315,0.190490406078098,0.6973535000000001,0.0798721281972003,0.9720473720459705,0.03535976117453983,,,,,,,,,
Si0.76073-Ti0.23927,-0.14006026721476456,1.0863934969969968,0.08069342170381591,0.3148356804291804,0.039051729038321846,0.5194882350506345,0.08842790534088601,,,,,,,,,
Mo0.351996-Mn0.256853-Ti0.332186-Nb0.058964,-0.1401057225575688,1.3303087442937442,0.13918396183219262,0.34671101813451805,0.036166001577910466,0.7334226798977493,0.05968503719249215,,,,,,,,,
Si0.274273-Mo0.383351-Nb0.292743-Mn0.049633,-0.140483314857329,1.1932348653653655,0.1523033011353037,0.34006596037796044,0.053948679176505955,0.6254296214188875,0.058396851762206776,,,,,,,,,
Mn0.213705-Ti0.597822-W0.188473,-0.1412596012326776,1.3096261096896098,0.1717036180767832,0.34530096151371154,0.05257753672280584,0.7523064508720018,0.06981552346154378,,,,,,,,,
Mo0.332024-Al0.31941-Ta0.344571-V0.003994,-0.14189600267450292,1.2894382537537539,0.184302935966832,0.37204553424303427,0.057349400007215855,0.7132683635315318,0.08593528742570343,,,,,,,,,
Si0.678059-Al0.143065-Mo0.178875,-0.1425592917388533,1.1199932838437838,0.11408098528836075,0.34751419248969256,0.05078198771851946,0.5559172916229582,0.12732820111082302,,,,,,,,,
W0.338993-V0.661007,-0.14257943028023667,1.3026116355551354,0.22153091253338153,0.3813842890862891,0.04684867885743535,0.6993429765503367,0.0412806462467272,,,,,,,,,
Cu0.171121-Si0.223184-Al0.605695,-0.1425939192920527,1.4650406196396195,0.3656900466831362,0.46757327252127256,0.09402545879970121,0.9091821810460081,0.11502149802974052,,,,,,,,,
Si0.797923-Ti0.202077,-0.14279078703331238,1.087107116116116,0.08429563298391259,0.31233081055931056,0.032528959720165285,0.5159583249762627,0.08617351192787183,,,,,,,,,
Nb0.797527-Ti0.202473,-0.14340044279757594,1.2460395625625624,0.12232039437602549,0.2699446398898899,0.031478329436134635,0.7297779478543209,0.03768540087166996,,,,,,,,,
Al0.337201-Cr0.003204-Fe0.659595,-0.14394429232834396,1.4938958635848636,0.24349889292913074,0.39103991720116726,0.04367375911978689,0.9141632773194905,0.0829290130765093,,,,,,,,,
Mo0.14056-Al0.47872-Cu0.25029-Nb0.13043,-0.14405196218620675,1.581086177193677,0.3263239127465894,0.49590162887887884,0.08930172793251134,0.9306043422943001,0.08456017741482781,,,,,,,,,
Ti0.404843-Nb0.595157,-0.1441251374754247,1.2469259744744745,0.15304954325763426,0.2776359659659659,0.03135134890983566,0.7421593804004979,0.043442983833550206,,,,,,,,,
Mn0.30363-W0.419848-V0.276522,-0.14417397724296244,1.3371053173133174,0.16237243717345212,0.3917496604709104,0.04075502007153696,0.67224279408651,0.04145043708175432,,,,,,,,,
Nb0.481906-W0.293893-Mn0.2242,-0.14426756229169396,1.2934394525724526,0.1300848732430705,0.36347249162399164,0.04807552090544816,0.6526541531011298,0.03914366852771328,,,,,,,,,
Nb0.815904-Ti0.184096,-0.1451563478266592,1.2456555625625625,0.12276025500280804,0.2684624029029029,0.02992586986848951,0.7287314037363308,0.038858912987534626,,,,,,,,,
Ti0.272918-Ta0.17062-W0.312144-V0.244318,-0.14517360897630105,1.2920849659254658,0.14511186231247897,0.3739492857430357,0.04991522854436692,0.653963569674323,0.05211073012902308,,,,,,,,,
Nb0.765178-Al0.234822,-0.14533711792448695,1.1961613043043045,0.14601724785631337,0.27409968518518524,0.04297392956965779,0.722808116757752,0.08104612773208451,,,,,,,,,
Fe0.37464-Mo0.62536,-0.14537934650868273,1.4094823745098746,0.33511885995657426,0.4579516025308525,0.03951774727764353,0.789235509462348,0.08883256716061741,,,,,,,,,
Ta0.365334-Ti0.634666,-0.1453942275464339,1.2786925185185185,0.1326223907050323,0.2913487655155156,0.04799046841243229,0.7568933290089749,0.05570864789421482,,,,,,,,,
V0.419242-Ti0.580758,-0.14599364763907854,1.2888632534697535,0.18606784237274654,0.30735574074074073,0.05639857383251241,0.7885807298444222,0.06364433412110715,,,,,,,,,
Si0.985435-Cu0.014565,-0.14628145031641843,1.1123204179179178,0.10224290596019506,0.3471589189189189,0.044949128995584016,0.50561699760986,0.08956402794074782,,,,,,,,,
Fe0.569145-W0.341463-Cu0.089392,-0.1464861803168911,1.5218320121945121,0.2726205352175527,0.4920421201298701,0.06493155081158258,0.8315755192187905,0.10037339559171757,,,,,,,,,
Fe0.497618-V0.007442-W0.029477-Mo0.465463,-0.1466109607914483,1.4521373661803663,0.29792385781219305,0.44231003010328007,0.0422237155099709,0.8362812438140083,0.09779321283930002,,,,,,,,,
Si0.396507-Mo0.314383-V0.28911,-0.14683296156501247,1.1805318282478283,0.12370306452925982,0.3460482557507558,0.04608921680917389,0.5769298851162511,0.07049578331593222,,,,,,,,,
Ta0.008754-Nb0.39128-Al0.365111-V0.234856,-0.1471759460658059,1.3360401556956558,0.17550903066035745,0.3500412787787788,0.06322692766261061,0.7919495810910494,0.10066092218688921,,,,,,,,,
W0.476694-Fe0.150978-Nb0.372327,-0.14733037713781344,1.3468950166855165,0.2606585547045155,0.4473999088411588,0.027493849096582607,0.6933294253026122,0.10647494686168647,,,,,,,,,
Fe0.40805-Al0.102366-W0.415812-Cu0.073772,-0.14738834579256518,1.4664779532919534,0.2582461915684179,0.4656066347841347,0.037583334893102595,0.7997923074574739,0.12022779753247617,,,,,,,,,
Fe0.51765-Mo0.48235,-0.14749042925775874,1.455401721910222,0.3407370695321795,0.4485510926740926,0.04371219785071184,0.8523483168485161,0.0889366566856549,,,,,,,,,
Nb0.050728-Si0.183421-W0.425049-Cr0.340802,-0.14762192862518447,1.3388123116888118,0.21632608515757662,0.441404457032707,0.04114532706035575,0.628558183129384,0.03936224482947795,,,,,,,,,
Mo0.220153-Al0.349905-Fe0.429942,-0.1477051061839714,1.4582642719602719,0.2810170678324022,0.40115673673173674,0.04984338118367937,0.8916336037892577,0.09105897183373353,,,,,,,,,
V0.19819-Mo0.389599-Nb0.280565-Al0.131645,-0.14852720288514365,1.2668356332531332,0.16768377138690846,0.34335248903623905,0.0444253637300391,0.6995050962111101,0.08075616686441496,,,,,,,,,
V0.443762-Ti0.556238,-0.14865481480855552,1.2888632534697535,0.18606784237274654,0.30595037262262265,0.05645043098421696,0.7853130558758008,0.06218180567439722,,,,,,,,,
Mo0.442913-Fe0.557087,-0.1487666517262752,1.459421712868213,0.3398205525818268,0.44736471829846836,0.04468107762921005,0.8548041075955659,0.08705920736723446,,,,,,,,,
W0.396357-V0.259766-Ta0.237227-Al0.10665,-0.14909204304358087,1.2758530466060467,0.1358597373496418,0.3749071871794372,0.049784374793196924,0.6318617294790164,0.0646401909293016,,,,,,,,,
Ti0.548999-Si0.321705-V0.129297,-0.14955222749631936,1.1886216767166766,0.14056563181519977,0.32305202476852474,0.04495752167930201,0.6500563424859698,0.10737646962941687,,,,,,,,,
V0.26752-Cr0.315267-W0.324089-Al0.093125,-0.15000334123754955,1.327931584705085,0.19491989982929953,0.3864505519035519,0.03769484320811148,0.6953292322491477,0.06300382315554888,,,,,,,,,
V0.042463-Fe0.229411-Mo0.728126,-0.15028019685254038,1.3890809433869435,0.31751211630051834,0.44910881145106146,0.042405545232974205,0.757363414492844,0.07870136302159726,,,,,,,,,
Nb0.297838-Al0.385189-Mn0.316973,-0.1504427974062171,1.3643411051711052,0.2301550060996039,0.35465042392392393,0.06653156108668816,0.8482451269304405,0.10323991279708243,,,,,,,,,
Si0.170967-Nb0.829033,-0.15061895749815732,1.185326572072072,0.09281080332765912,0.26775740115115115,0.02330441979448494,0.6382525967633732,0.042275360250291,,,,,,,,,
Si0.170828-Nb0.829172,-0.15061895749815732,1.185326572072072,0.09281080332765912,0.26775740115115115,0.02330441979448494,0.6382525967633732,0.042275360250291,,,,,,,,,
W0.414556-V0.148383-Fe0.437062,-0.1510982439507117,1.4441505541575543,0.2898156883380987,0.4663249627872127,0.04664919479996245,0.7949424772352419,0.11669977762647814,,,,,,,,,
Ti0.423386-Si0.576614,-0.1515093421865657,1.1029916316316315,0.09895364625031436,0.3110168643593644,0.037719405018859994,0.5366900867989507,0.09243593175678855,,,,,,,,,
Cr0.029764-Mo0.465463-Ta0.386104-Ti0.118669,-0.1520615930526415,1.2717373544543547,0.14464275575842778,0.3558050179742679,0.03322168011044585,0.6334724070295676,0.045453416067652526,,,,,,,,,
Cu0.206355-W0.243579-Mo0.477168-Al0.072898,-0.15207399485986475,1.48991325981976,0.27623872771166647,0.5305970073717573,0.06804726894438436,0.7096892129739802,0.05940618681139553,,,,,,,,,
V0.319593-Fe0.284818-Al0.351221-Mn0.044368,-0.1524787493753148,1.4506674761479759,0.21251352311780566,0.38389884659034657,0.04534126943330561,0.8652947745731904,0.10905543335327728,,,,,,,,,
Ti0.359219-Si0.640781,-0.15363284689348378,1.1005656881881882,0.10242827605763108,0.31060574599349594,0.03788163438223035,0.5318265158428972,0.08952637676127748,,,,,,,,,
Si0.636017-Ti0.363983,-0.15366985100135128,1.1012896061061062,0.10270589915975167,0.31119637161787156,0.03793955232774653,0.5318265158428972,0.08952637676127748,,,,,,,,,
Nb0.170051-Si0.829949,-0.15400162414935928,1.0944016901901903,0.08351722418467045,0.3217013248235749,0.041580149301414786,0.4891254776090249,0.07582034886860842,,,,,,,,,
Al0.135497-Ti0.31558-Cr0.140568-Mo0.408356,-0.15406174806181275,1.3214392899507903,0.20750832155332394,0.3617390527565527,0.04212051781826164,0.7453734957115009,0.08533970812625592,,,,,,,,,
Mn0.338993-V0.313596-W0.347412,-0.1540677280250728,1.343716134050134,0.16798532821310394,0.3784207859582859,0.04329737520492962,0.6878914383742973,0.04159634153703686,,,,,,,,,
Ti0.442536-Al0.097808-V0.459656,-0.15415597020254174,1.3083982165162167,0.1593258741805341,0.3042876088176088,0.05164161847500351,0.7908067975320634,0.08268242421420657,,,,,,,,,
Al0.406164-Si0.128072-Ta0.465764,-0.15461810064008452,1.2899232977977977,0.18335269162765372,0.350927741991992,0.06990373455243189,0.7765017032800862,0.15274385312554048,,,,,,,,,
Si0.257638-W0.459936-Cr0.13481-Fe0.147616,-0.15467256314966998,1.3734632852212854,0.27893476487126795,0.45701009490509487,0.028607304955358615,0.7046936372515611,0.10425757962942554,,,,,,,,,
Al0.453682-Cu0.420596-Ti0.125722,-0.15500505381518734,1.9861457172172168,0.22775271137987066,0.6713355077577579,0.08754680280237821,0.9602341477305173,0.04385065858062566,,,,,,,,,
Fe0.171078-Mo0.582948-Cr0.245974,-0.15574262896869562,1.3802300463530464,0.2979500418736896,0.44455147928747935,0.03890838964586677,0.7359158042761811,0.08626760618371335,,,,,,,,,
Mo0.538232-Cr0.311122-Si0.108394-Ti0.042251,-0.15610034555900204,1.3108581242851245,0.2237938525567536,0.4257089101421601,0.0617195354783311,0.6363898810963775,0.050880158899160095,,,,,,,,,
Al0.447921-Fe0.030203-Ta0.521876,-0.15733248112925735,1.3481888263263264,0.20966422319414144,0.36305729579579576,0.06801581111811995,0.8189203927856593,0.1386274337404218,,,,,,,,,
Si0.22928-V0.261708-Ti0.509012,-0.15737997308057344,1.2207130887685889,0.14512007724626863,0.30499358633633633,0.051920572771060686,0.6940551944507835,0.09265801046415283,,,,,,,,,
Nb0.87575-Al0.12425,-0.15781324684697617,1.2065718924123925,0.13029727851426984,0.2630404752252252,0.02609878451571014,0.7036490561164098,0.07559386890024325,,,,,,,,,
Nb0.41258-Si0.001696-Ti0.585724,-0.15805567534963424,1.2623468463863463,0.14645886103849093,0.28642711886886885,0.04418773291336324,0.7472931561622725,0.07637307654107567,,,,,,,,,
Cu0.475679-Mo0.168192-Al0.356129,-0.1585729692865746,2.0966652772772774,0.13638081420163572,0.7396680000000001,0.06990634467628813,0.9011168812524827,0.061075670301321015,,,,,,,,,
Mn0.335213-Al0.37328-Cr0.244581-Cu0.046926,-0.1595696874321113,1.431330811877812,0.1931824431325579,0.3830017302289802,0.04535675863619168,0.8211189179886361,0.10682106899297007,,,,,,,,,
Nb0.903221-Al0.096779,-0.15968501344267327,1.2110293924123925,0.12948941350982607,0.26312697522522527,0.026151462076402298,0.7053728064505488,0.07712247333444602,,,,,,,,,
Mo0.260105-Ti0.307724-V0.376552-Cu0.055619,-0.15981433681200202,1.3956412178377178,0.1709552296310415,0.3722008721171221,0.05049682788303483,0.7646123438326035,0.06899243577178202,,,,,,,,,
W0.35279-Ti0.200515-Ta0.446695,-0.16006969289305606,1.2700881203801202,0.13738414222677994,0.3666584523687023,0.0485963080397644,0.6165095114423225,0.058807386388979636,,,,,,,,,
Mo0.35867-Al0.455989-Cu0.185342,-0.16007389690630247,1.5239042097297095,0.37549765516078826,0.48688529104104106,0.10191507272207816,0.9113308490754584,0.09940387824385524,,,,,,,,,
Al0.349615-Si0.277701-Ta0.372684,-0.16010287739899448,1.2554180045245045,0.19449800092270725,0.363303962962963,0.06932925206369098,0.7000475236212473,0.12080813582286903,,,,,,,,,
Ta0.390836-Cu0.081737-Al0.327055-Mo0.200372,-0.1601604790481476,1.3570432792792793,0.17243423498953261,0.3850141774274274,0.05855932158449404,0.7250354511276149,0.08767779803055752,,,,,,,,,
Fe0.566414-Mo0.433586,-0.16018812623094852,1.4619511147701147,0.33774189656203535,0.43723165824490823,0.048719931937321714,0.8548041075955659,0.08705920736723446,,,,,,,,,
Mo0.313276-Ta0.166185-Ti0.489126-Al0.031413,-0.16026554894176648,1.315337794294294,0.16616586442264397,0.3434392430744931,0.04703316801904266,0.7234598432309486,0.07238621023532084,,,,,,,,,
Mo0.359678-Mn0.169948-Si0.223111-Nb0.247263,-0.1607661527436135,1.2436342692692692,0.12936205649089505,0.3359933405080905,0.051636517333307555,0.6284256874062824,0.054088951383554344,,,,,,,,,
Nb0.197279-Mo0.353918-Ta0.105034-Si0.343769,-0.16113208945999172,1.1893178658858659,0.13541695064859968,0.3355169724312224,0.05265105453938391,0.5829395100150684,0.06010787262604981,,,,,,,,,
Nb0.982042-Mo0.017958,-0.16165580057761347,1.2556913303303303,0.1370461120302282,0.2656152297297297,0.03261492174981356,0.721860976064183,0.03136720315666294,,,,,,,,,
V0.037535-Cu0.505287-Al0.280624-Mo0.176554,-0.16191333324715607,2.0973617727727727,0.1598217667793806,0.7506857500000002,0.05958857994144095,0.8837767504706,0.05403839044381001,,,,,,,,,
Fe0.146304-Mo0.179349-Cu0.224882-Al0.449465,-0.16197967039611305,1.6397670196185197,0.3026118551162117,0.5015737337337337,0.08354526524155317,0.9310466239366219,0.08425236301057214,,,,,,,,,
Ta0.217344-V0.423441-W0.349334-Nb0.009881,-0.16211896224421413,1.307043668187668,0.1292170083674832,0.37048476856576856,0.05075121157777391,0.6230455768576948,0.032922777943297704,,,,,,,,,
Cr0.284426-Mo0.316082-V0.303979-W0.095513,-0.163386910429418,1.3241080008615012,0.19437178106908132,0.3708053841756342,0.043586655999999065,0.681300148247129,0.040609174478083224,,,,,,,,,
Ti0.103882-W0.357708-Fe0.299377-Mo0.239033,-0.16358159837385455,1.408510098950599,0.2902892996760015,0.46723092632367624,0.041254456181830094,0.7257533762442508,0.1045447402455543,,,,,,,,,
V0.132507-Ti0.508938-Cr0.036261-Si0.322293,-0.16371045059689138,1.2176482467467467,0.1535177614154786,0.32378996720721714,0.04604115379164463,0.6627742152031287,0.10593359018591697,,,,,,,,,
Al0.380777-Ta0.492944-Si0.126279,-0.16375940895258184,1.2990677792792795,0.18765530883911408,0.3510049336836837,0.06981661513606092,0.7732638973409727,0.15298187628710766,,,,,,,,,
Al0.287836-Cr0.186629-Mn0.159037-Mo0.366497,-0.16393356755627228,1.3524510330730335,0.1938557293163272,0.3646178669858669,0.04040048811118749,0.749487339509672,0.0915223618363242,,,,,,,,,
Ti0.440185-Si0.557222-W0.002593,-0.16451085960932554,1.1462752822822821,0.10721897631622611,0.3179919596634596,0.03433730626218219,0.5515592363296488,0.09312870675873955,,,,,,,,,
Mn0.091701-Fe0.394186-Mo0.514113,-0.16458445184044088,1.4414655703865704,0.3184133354972875,0.432684726040726,0.040633904368678246,0.8207690972326427,0.09490981359587851,,,,,,,,,
Mo0.320445-Ti0.261375-Si0.402769-Ta0.015411,-0.16476578809046194,1.185616585125085,0.15617356969609683,0.34613868539293535,0.05451143216411315,0.5877114000141017,0.08318373283357446,,,,,,,,,
V0.147969-W0.276032-Mn0.267146-Nb0.308854,-0.16495565789682426,1.3459138263428263,0.11920365227453537,0.35387029975829976,0.05057210388211896,0.6829198154481617,0.044330546699583834,,,,,,,,,
Mn0.312346-Nb0.323667-W0.363987,-0.16687009666056285,1.3318389385784386,0.1590586363920306,0.3788434549209549,0.04394042885756884,0.642068055363218,0.03191762515112551,,,,,,,,,
Mo0.133842-Fe0.480088-Al0.202858-W0.183213,-0.167375690272395,1.4173235622505624,0.2843854125292153,0.3964700756360756,0.0509578955570895,0.8409491447715802,0.1105919615573795,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
Nb1.0,-0.16754751397328083,1.2467373838838838,0.1592145544811472,0.26263747972972973,0.03657008222357952,0.7326039982426954,0.04281839915858473,,,,,,,,,
